移动源1,#genre#
 深圳卫视,http://101.71.255.229:6610/zjhs/2/10045/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10044/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 内蒙古卫视,http://101.71.255.229:6610/zjhs/2/10035/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 天津卫视,http://101.71.255.229:6610/zjhs/2/10048/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10047/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 西藏卫视,http://101.71.255.229:6610/zjhs/2/10049/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 宁夏卫视,http://101.71.255.229:6610/zjhs/2/10036/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 兵团卫视,http://101.71.255.229:6610/zjhs/2/10006/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 青海卫视,http://101.71.255.229:6610/zjhs/2/10038/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 新疆卫视,http://101.71.255.229:6610/zjhs/2/10050/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 黑龙江卫视,http://101.71.255.229:6610/zjhs/2/10020/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10019/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 东南卫视,http://101.71.255.229:6610/zjhs/2/10093/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10010/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 云南卫视,http://101.71.255.229:6610/zjhs/2/10054/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 贵州卫视,http://101.71.255.229:6610/zjhs/2/10094/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10015/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 河南卫视,http://101.71.255.229:6610/zjhs/2/10095/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10018/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 吉林卫视,http://101.71.255.229:6610/zjhs/2/10096/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10025/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 江西卫视,http://101.71.255.229:6610/zjhs/2/10097/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10029/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 辽宁卫视,http://101.71.255.229:6610/zjhs/2/10098/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10032/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 四川卫视,http://101.71.255.229:6610/zjhs/2/10099/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10046/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 重庆卫视,http://101.71.255.229:6610/zjhs/2/10102/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10081/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 嘉佳卡通,http://101.71.255.229:6610/zjhs/2/10026/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 金鹰卡通,http://101.71.255.229:6610/zjhs/2/10030/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 卡酷少儿,http://101.71.255.229:6610/zjhs/2/10031/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 哈哈炫动,http://101.71.255.229:6610/zjhs/2/10051/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 优漫卡通,http://101.71.255.229:6610/zjhs/2/10053/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 浙江留学世界,http://101.71.255.229:6610/zjhs/2/10033/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CGTN,http://101.71.255.229:6610/zjhs/2/10001/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CETV1,http://101.71.255.229:6610/zjhs/2/10060/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 动画片,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 山歌戏曲,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱奇谈,http://101.71.255.229:6610/zjhs/2/10103/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱悬疑,http://101.71.255.229:6610/zjhs/2/10104/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱经典,http://101.71.255.229:6610/zjhs/2/10106/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱喜剧,http://101.71.255.229:6610/zjhs/2/10105/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱动漫,http://101.71.255.229:6610/zjhs/2/10107/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱美食,http://101.71.255.229:6610/zjhs/2/10108/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱解密,http://101.71.255.229:6610/zjhs/2/10109/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱电竞,http://101.71.255.229:6610/zjhs/2/10110/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱科幻,http://101.71.255.229:6610/zjhs/2/10113/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱幼教,http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱都市,http://101.71.255.229:6610/zjhs/2/10111/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱江湖,http://101.71.255.229:6610/zjhs/2/10114/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱浪漫,http://101.71.255.229:6610/zjhs/2/10115/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱院线,http://101.71.255.229:6610/zjhs/2/10116/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱玩具,http://101.71.255.229:6610/zjhs/2/10117/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱时尚,http://101.71.255.229:6610/zjhs/2/10118/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱历史,http://101.71.255.229:6610/zjhs/2/10120/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱军武,http://101.71.255.229:6610/zjhs/2/10119/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 爱世界,http://101.71.255.229:6610/zjhs/2/10121/index.m3u8?virtualDomain=zjhs.live_hls.zte.com 
浙江移动源,#genre#
 CCTV1,http://112.17.40.140/PLTV/88888888/224/3221226541/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226527/index.m3u8
 CCTV2,http://112.17.40.140/PLTV/88888888/224/3221226138/index.m3u8#http://111.12.110.78:6610/000000001000/1000000001000012442/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012442&owchid=ystenlive&owsid=4493204828791614401&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dyx7PTkABdNbKa4SbgCy21JLBAKYTiZvXFSRpJG%2fkJI2P2CoFHDjQTfn0SFVF%2fSxm&IASHttpSessionId=SLB380220180727145227819837
 CCTV3,http://112.17.40.140/PLTV/88888888/224/3221226485/index.m3u8#http://111.12.110.79:6610/000000001000/1000000001000011218/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000011218&owchid=ystenlive&owsid=4493204828791629114&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dG4P79aJH2TNuy1h8jRDafCtKTdp0TryLyl5Oi8%2f68Zd9sWsggiH%2fmx1JipZGXIhs&IASHttpSessionId=SLB3788201807271453251121962
 CCTV4,,http://112.17.40.140/PLTV/88888888/224/3221226171/index.m3u8
 CCTV5,http://112.17.40.140/PLTV/88888888/224/3221226328/index.m3u8
 CCTV5+,http://112.17.40.140/PLTV/88888888/224/3221226166/index.m3u8
 CCTV6,http://112.17.40.140/PLTV/88888888/224/3221226487/index.m3u8
 CCTV7,http://112.17.40.140/PLTV/88888888/224/3221226470/index.m3u8
 CCTV8,http://112.17.40.140/PLTV/88888888/224/3221226330/index.m3u8
 CCTV9,http://112.17.40.140/PLTV/88888888/224/3221226561/index.m3u8
 CCTV10,http://112.17.40.140/PLTV/88888888/224/3221226472/index.m3u8
 CCTV11,http://112.17.40.140/PLTV/88888888/224/3221226219/index.m3u8
 CCTV12,http://112.17.40.140/PLTV/88888888/224/3221226563/index.m3u8
 CCTV13,http://112.17.40.140/PLTV/88888888/224/3221226193/index.m3u8
 CCTV14,http://112.17.40.140/PLTV/88888888/224/3221226565/index.m3u8
 CCTV15,http://112.17.40.140/PLTV/88888888/224/3221226112/index.m3u8
 深圳卫视,http://112.17.40.140/PLTV/88888888/224/3221226486/index.m3u8
 音乐台,http://112.17.40.140/PLTV/88888888/224/3221226120/index.m3u8
 江西卫视,http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8
 河南卫视,http://112.17.40.140/PLTV/88888888/224/3221226130/index.m3u8
 辽宁卫视,http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8
 重庆卫视,http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8
 天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8
 浙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226474/index.m3u8
 天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226488/index.m3u8
 安徽卫视,http://112.17.40.140/PLTV/88888888/224/3221226490/index.m3u8
 黑龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
 湖北卫视,http://112.17.40.140/PLTV/88888888/224/3221226547/index.m3u8
 四海钓鱼,http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
 北京卫视,http://112.17.40.140/PLTV/88888888/224/3221226545/index.m3u8
 东方卫视,http://112.17.40.140/PLTV/88888888/224/3221226549/index.m3u8
 江苏卫视,http://112.17.40.140/PLTV/88888888/224/3221226567/index.m3u8
 湖南卫视,http://112.17.40.140/PLTV/88888888/224/3221226569/index.m3u8
 东方卫视,http://112.17.40.140/PLTV/88888888/224/3221226581/index.m3u8
 广东卫视,http://112.17.40.140/PLTV/88888888/224/3221226585/index.m3u8
 山东卫视,http://112.17.40.140/PLTV/88888888/224/3221226587/index.m3u8
 云南卫视,http://112.17.40.140/PLTV/88888888/224/3221226241/index.m3u8
 四川卫视,http://112.17.40.140/PLTV/88888888/224/3221226215/index.m3u8
 广西卫视,http://112.17.40.140/PLTV/88888888/224/3221226211/index.m3u8
 宁夏卫视,http://112.17.40.140/PLTV/88888888/224/3221226209/index.m3u8
 青海卫视,http://112.17.40.140/PLTV/88888888/224/3221226191/index.m3u8
 甘肃卫视,http://112.17.40.140/PLTV/88888888/224/3221226187/index.m3u8
 兵团卫视,http://112.17.40.140/PLTV/88888888/224/3221226186/index.m3u8
 陕西卫视,http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8
 西藏卫视,http://112.17.40.140/PLTV/88888888/224/3221226160/index.m3u8
 吉林卫视,http://112.17.40.140/PLTV/88888888/224/3221226158/index.m3u8
 贵州卫视,http://112.17.40.140/PLTV/88888888/224/3221226146/index.m3u8
 东南卫视,http://112.17.40.140/PLTV/88888888/224/3221226134/index.m3u8
 新疆卫视,http://112.17.40.140/PLTV/88888888/224/3221226124/index.m3u8
 山西卫视,http://112.17.40.140/PLTV/88888888/224/3221226114/index.m3u8
 海南卫视,http://112.17.40.140/PLTV/88888888/224/3221226116/index.m3u8
 河北卫视,http://112.17.40.140/PLTV/88888888/224/3221226110/index.m3u8
 凤凰中文,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
 凤凰资讯,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
 CCTV高尔夫,http://112.17.40.140/PLTV/88888888/224/3221226402/index.m3u8 
追光者源,#genre#
 CCTV1,http://cctvcnch5ca.v.wscdns.com/live/cctv1_2/10793.m3u8
 CCTV2,http://cctvcnch5ca.v.wscdns.com/live/cctv2_2/10793.m3u8
 CCTV3,http://cctvcnch5ca.v.wscdns.com/live/cctv3_2/10793.m3u8
 CCTV4,http://cctvcnch5ca.v.wscdns.com/live/cctv4_2/10793.m3u8
 CCTV5,rtmp://ivi.bupt.edu.cn:1935/livetv/cctv5hd
 CCTV6,http://cctvcnch5ca.v.wscdns.com/live/cctv6_2/10793.m3u8
 CCTV7,http://cctvcnch5ca.v.wscdns.com/live/cctv7_2/10793.m3u8
 CCTV8,http://cctvcnch5ca.v.wscdns.com/live/cctv8_2/10793.m3u8
 CCTV9,http://cctvcnch5ca.v.wscdns.com/live/cctvjilu_2/10793.m3u8
 CCTV10,http://cctvcnch5ca.v.wscdns.com/live/cctv10_2/10793.m3u8
 CCTV11,http://cctvcnch5ca.v.wscdns.com/live/cctv11_2/10793.m3u8
 CCTV12,http://cctvcnch5ca.v.wscdns.com/live/cctv12_2/10793.m3u8
 CCTV13,http://cctvcnch5ca.v.wscdns.com/live/cctv13_2/10793.m3u8
 CCTV14,http://cctvcnch5ca.v.wscdns.com/live/cctvchild_2/10793.m3u8
 CCTV15,http://cctvcnch5ca.v.wscdns.com/live/cctv15_2/10793.m3u8
 CCTV17,https://cctvcnch5ca.v.wscdns.com/live/cctv17_2/10793.m3u8
 北京卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/btv1_2_hd.m3u8
 天津卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/tianjin_2_hd.m3u8
 东方卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/dongfang_2_hd.m3u8
 重庆卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/chongqing_2_hd.m3u8
 河北卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/hebei_2_hd.m3u8
 山西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shan1xi_2_hd.m3u8
 辽宁卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/liaoning_2_hd.m3u8
 吉林卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/jilin_2_hd.m3u8
 黑龙江卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/heilongjiang_2_hd.m3u8
 安徽卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/anhui_2_hd.m3u8
 东南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/dongnan_2_hd.m3u8
 江西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/jiangxi_2_hd.m3u8
 山东卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shandong_2_hd.m3u8
 河南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/henan_2_hd.m3u8
 湖北卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/hubei_2_hd.m3u8
 广东卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guangdong_2_hd.m3u8
 深圳卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shenzhen_2_hd.m3u8
 旅游卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/travel_2_hd.m3u8
 四川卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/sichuan_2_hd.m3u8
 贵州卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guizhou_2_hd.m3u8
 云南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/yunnan_2_hd.m3u8
 陕西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shan3xi_2_hd.m3u8
 甘肃卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/gansu_2_hd.m3u8
 青海卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/qinghai_2_hd.m3u8
 内蒙古卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/neimenggu_2_hd.m3u8
 广西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guangxi_2_hd.m3u8
 西藏卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/xizang_2_hd.m3u8
 宁夏卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/ningxia_2_hd.m3u8
 新疆卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/xinjiang_2_hd.m3u8
 香港卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8 
江苏移动源,#genre#
 CCTV1,http://223.110.241.150:6610/gitv/live1/G_CCTV-1-HQ/G_CCTV-1-HQ/
 CCTV2,http://223.110.241.150:6610/gitv/live1/G_CCTV-2-HD/G_CCTV-2-HD/
 CCTV3,http://223.110.241.150:6610/gitv/live1/G_CCTV-3-HQ/G_CCTV-3-HQ/
 CCTV4,http://223.110.241.150:6610/gitv/live1/G_CCTV-4-HQ/G_CCTV-4-HQ/
 CCTV5,http://223.110.241.150:6610/gitv/live1/G_CCTV-5-HQ/G_CCTV-5-HQ/
 CCTV5+,http://223.110.241.150:6610/gitv/live1/G_CCTV-5PLUS-HQ/G_CCTV-5PLUS-HQ/
 CCTV6,http://223.110.241.150:6610/gitv/live1/G_CCTV-6-HQ/G_CCTV-6-HQ/
 CCTV7,http://223.110.241.150:6610/gitv/live1/G_CCTV-7-HQ/G_CCTV-7-HQ/
 CCTV8,http://223.110.241.150:6610/gitv/live1/G_CCTV-8-HQ/G_CCTV-8-HQ/
 CCTV9,http://223.110.241.150:6610/gitv/live1/G_CCTV-9/G_CCTV-9/
 CCTV10,http://223.110.241.150:6610/gitv/live1/G_CCTV-10-HQ/G_CCTV-10-HQ/
 CCTV11,http://223.110.241.150:6610/gitv/live1/G_CCTV-11-HQ/G_CCTV-11-HQ/
 CCTV12,http://223.110.241.150:6610/gitv/live1/CCTV-12/CCTV-12/
 CCTV13,http://223.110.241.150:6610/gitv/live1/G_CCTV-13-HQ/G_CCTV-13-HQ/#http://223.110.241.150:6610/gitv/live1/G_CCTV-NEWS/G_CCTV-NEWS/
 CCTV14,http://223.110.241.150:6610/gitv/live1/G_CCTV-14/G_CCTV-14/
 CCTV15,http://223.110.241.150:6610/gitv/live1/G_CCTV-15/G_CCTV-15/
 浙江卫视,http://223.110.241.150:6610/gitv/live1/G_ZHEJIANG/G_ZHEJIANG/#http://223.110.241.150:6610/gitv/live1/G_ZHEJIANG-CQ/G_ZHEJIANG-CQ/
 江苏卫视,http://223.110.241.150:6610/gitv/live1/JSWS-HD/JSWS-HD/#http://223.110.241.150:6610/gitv/live1/G_JIANGSU-CQ/G_JIANGSU-CQ/
 湖南卫视,http://223.110.241.150:6610/gitv/live1/G_HUNAN/G_HUNAN/#http://223.110.241.150:6610/gitv/live1/G_HUNAN-CQ/G_HUNAN-CQ/
 安徽卫视,http://223.110.241.150:6610/gitv/live1/AHWS/AHWS/
 辽宁卫视,http://223.110.241.150:6610/gitv/live1/LNWS/LNWS/
 山东卫视,http://223.110.241.150:6610/gitv/live1/SDWS/SDWS/
 广西卫视,http://223.110.241.150:6610/gitv/live1/GXWS/GXWS/
 旅游卫视,http://223.110.241.150:6610/gitv/live1/LYWS/LYWS/
 重庆卫视,http://223.110.241.150:6610/gitv/live1/G_CHONGQING/G_CHONGQING/
 四川卫视,http://223.110.241.150:6610/gitv/live1/SCWS/SCWS/
 河南卫视,http://223.110.241.150:6610/gitv/live1/HENAN/HENAN/
 东南卫视,http://223.110.241.150:6610/gitv/live1/DNWS/DNWS/
 天津卫视,http://223.110.241.150:6610/gitv/live1/TJWS/TJWS/
 江西卫视,http://223.110.241.150:6610/gitv/live1/JXWS/JXWS/
 湖北卫视,http://223.110.241.150:6610/gitv/live1/G_HUBEI/G_HUBEI/
 吉林卫视,http://223.110.241.150:6610/gitv/live1/G_JILIN/G_JILIN/
 山西卫视,http://223.110.241.150:6610/gitv/live1/SXWS/SXWS/
 贵州卫视,http://223.110.241.150:6610/gitv/live1/G_GUIZHOU/G_GUIZHOU/
 青海卫视,http://223.110.241.150:6610/gitv/live1/G_QINGHAI/G_QINGHAI/
 内蒙古卫视,http://223.110.241.150:6610/gitv/live1/G_NEIMENGGU/G_NEIMENGGU/
 云南卫视,http://223.110.241.150:6610/gitv/live1/G_YUNNAN/G_YUNNAN/
 河北卫视,http://223.110.241.150:6610/gitv/live1/G_HEBEI/G_HEBEI/
 宁夏卫视,http://223.110.241.150:6610/gitv/live1/G_NINGXIA/G_NINGXIA/
 新疆卫视,http://223.110.241.150:6610/gitv/live1/G_XINJIANG/G_XINJIANG/
 甘肃卫视,http://223.110.241.150:6610/gitv/live1/G_GANSU/G_GANSU/
 西藏卫视,http://223.110.241.150:6610/gitv/live1/G_XIZANG/G_XIZANG/
 优漫卡通,http://223.110.241.150:6610/gitv/live1/G_YOUMAN/G_YOUMAN/
 东方卫视,http://223.110.241.150:6610/gitv/live1/G_DONGFANG/G_DONGFANG/#http://223.110.241.150:6610/gitv/live1/G_DONGFANG-CQ/G_DONGFANG-CQ/
 北京卫视,http://223.110.241.150:6610/gitv/live1/G_BEIJING/G_BEIJING/#http://223.110.241.150:6610/gitv/live1/G_BEIJING-CQ/G_BEIJING-CQ/
 广东卫视,http://223.110.241.150:6610/gitv/live1/G_GUANGDONG/G_GUANGDONG/
 深圳卫视,http://223.110.241.150:6610/gitv/live1/G_SHENZHEN/G_SHENZHEN/
 黑龙江卫视,http://223.110.241.150:6610/gitv/live1/G_HEILONGJIANG/G_HEILONGJIANG/
 兵团卫视,http://223.110.241.150:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN/
 陕西卫视,http://223.110.241.150:6610/gitv/live1/G_SHANXI/G_SHANXI/
 南方卫视（广东）,http://223.110.241.150:6610/gitv/live1/G_NANFANG/G_NANFANG/
 厦门卫视,http://223.110.241.150:6610/gitv/live1/G_XIAMEN/G_XIAMEN/
 山东卫视,http://223.110.241.150:6610/gitv/live1/G_SHANDONG-HQ/G_SHANDONG-HQ/
 延边卫视,http://223.110.241.150:6610/gitv/live1/G_YANBIAN/G_YANBIAN/
 康巴卫视,http://223.110.241.150:6610/gitv/live1/G_KANGBA/G_KANGBA/
 农林卫视,http://223.110.241.150:6610/gitv/live1/G_NONGLIN/G_NONGLIN/
 安多卫视,http://223.110.241.150:6610/gitv/live1/G_ANDUO/G_ANDUO/
 嘉佳卡通,http://223.110.241.150:6610/gitv/live1/G_JIAJIA/G_JIAJIA/
 卡酷少儿,http://223.110.241.150:6610/gitv/live1/G_KAKU/G_KAKU/
 金鹰卡通,http://223.110.241.150:6610/gitv/live1/G_JINYING/G_JINYING/
 炫动卡通,http://223.110.241.150:6610/gitv/live1/G_XUANDONG/G_XUANDONG/
 发现之旅,http://223.110.241.150:6610/gitv/live1/G_FAXIANZL/G_FAXIANZL/
 老故事,http://223.110.241.150:6610/gitv/live1/G_LAOGUSHI/G_LAOGUSHI/
 女性时尚,http://223.110.241.150:6610/gitv/live1/G_NVXINGSS/G_NVXINGSS/
 山东教育电视台,http://223.110.241.150:6610/gitv/live1/G_SDETV/G_SDETV/
 置业频道,http://223.110.241.150:6610/gitv/live1/G_ZHIYE/G_ZHIYE/
 京视剧场,http://223.110.241.150:6610/gitv/live1/G_JINGJU/G_JINGJU/
 新娱乐,http://223.110.241.150:6610/gitv/live1/G_XINYULE/G_XINYULE/
 家庭理财,http://223.110.241.150:6610/gitv/live1/G_JIATINGLC/G_JIATINGLC/
 弈坛春秋,http://223.110.241.150:6610/gitv/live1/G_YITANCQ/G_YITANCQ/
 高尔夫,http://223.110.241.150:6610/gitv/live1/G_GAOERFU/G_GAOERFU/
 休闲指南,http://223.110.241.150:6610/gitv/live1/G_ZHIYEZN/G_ZHIYEZN/
 中华美食,http://223.110.241.150:6610/gitv/live1/G_ZHENGJUANZX/G_ZHENGJUANZX/
 中国交通频道,http://223.110.241.150:6610/gitv/live1/G_ZHONGGUOJT/G_ZHONGGUOJT/
 国学频道,http://223.110.241.150:6610/gitv/live1/G_GUOXUE/G_GUOXUE/
 吉林篮球,http://223.110.241.150:6610/gitv/live1/G_KAOSHIZX/G_KAOSHIZX/
 篮球,http://223.110.241.150:6610/gitv/live1/G_LANQIU/G_LANQIU/ 
湖北广电源,#genre#
 CCTV1,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000195.m3u8#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000253.m3u8
 CCTV2,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000196.m3u8
 CCTV3,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000197.m3u8
 CCTV4,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000202.m3u8
 CCTV5,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000198.m3u8
 CCTV5+,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000201.m3u8
 CCTV6,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000199.m3u8
 CCTV7,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000169.m3u8
